"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/13/2025. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,274 Crashes containing 6,155 Units and 7,273 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-11-05 08:25 and 2025-02-04 22:57"
"County Is In DALLAS or TARRANT or ELLIS or KAUFMAN or ROCKWALL or DENTON or COLLIN or JOHNSON"
"First Harmful Event Is In ANIMAL or OTHER OBJECT or FIXED OBJECT"


"Crash ID","County","Crash Date","Crash Time","First Harmful Event","Highway Number","Latitude","Longitude","Manner of Collision","Street Name","Surface Condition"
"20611690","COLLIN","2025-01-09","0840","FIXED OBJECT","No Data","33.20037089","-96.82848973","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","4 - SNOW"
"20611692","COLLIN","2025-01-09","1008","FIXED OBJECT","No Data","33.04018","-96.82956255","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","4 - SNOW"
"20611697","COLLIN","2025-01-09","1037","FIXED OBJECT","0121","33.13425296","-96.70702632","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","4 - SNOW"
"20611707","DENTON","2025-01-09","2017","FIXED OBJECT","0121","33.01180668","-96.94362943","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","5 - SLUSH"
"20611722","COLLIN","2025-01-09","1118","FIXED OBJECT","0121","33.15616758","-96.64997143","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","4 - SNOW"
"20611724","COLLIN","2025-01-09","1108","FIXED OBJECT","0399","33.16410496","-96.63321963","ONE MOTOR VEHICLE - GOING STRAIGHT","SS0399","4 - SNOW"
"20611734","DALLAS","2025-01-09","1320","FIXED OBJECT","0190","32.91949573","-96.55418225","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","5 - SLUSH"
"20611988","DENTON","2025-01-09","1104","FIXED OBJECT","0424","33.2484169","-96.98820496","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0424","4 - SNOW"
"20612067","TARRANT","2025-01-09","1221","FIXED OBJECT","No Data","32.69203429","-97.14941249","ONE MOTOR VEHICLE - GOING STRAIGHT","S BOWEN RD","6 - ICE"
"20612317","DALLAS","2025-01-09","2322","FIXED OBJECT","No Data","32.95547988","-96.62682762","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","6 - ICE"
"20612374","DENTON","2025-01-09","1854","FIXED OBJECT","0035","33.372193","-97.17753721","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035","5 - SLUSH"
"20613262","DENTON","2025-01-09","1210","FIXED OBJECT","No Data","33.05879476","-96.89616848","ONE MOTOR VEHICLE - GOING STRAIGHT","WINDHAVEN PKWY","2 - WET"
"20614073","ELLIS","2025-01-09","1121","FIXED OBJECT","0045","32.29790529","-96.5694754","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0045","2 - WET"
"20614765","COLLIN","2025-01-09","1035","FIXED OBJECT","0006","33.04332969","-96.40147965","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0006","4 - SNOW"
"20614781","COLLIN","2025-01-09","1040","FIXED OBJECT","0006","33.04332028","-96.40164136","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0006","4 - SNOW"
"20615860","DALLAS","2025-01-09","1750","FIXED OBJECT","No Data","32.77211195","-96.69812363","ONE MOTOR VEHICLE - GOING STRAIGHT","MILITARY PKWY","2 - WET"
"20617228","TARRANT","2025-01-09","2052","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","CHISHOLM TRAIL PKWY","5 - SLUSH"
"20617247","TARRANT","2025-01-09","1345","FIXED OBJECT","1187","32.56654419","-97.43326969","ONE MOTOR VEHICLE - GOING STRAIGHT","FM1187","5 - SLUSH"
"20617307","DALLAS","2025-01-09","1220","FIXED OBJECT","0180","32.74168496","-97.02029945","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0180","6 - ICE"
"20617619","TARRANT","2025-01-09","2135","FIXED OBJECT","No Data","32.72353429","-97.31247244","ONE MOTOR VEHICLE - GOING STRAIGHT","MISSISSIPPI AVE","4 - SNOW"
"20618878","COLLIN","2025-01-09","0954","FIXED OBJECT","No Data","32.99747481","-96.64144692","ONE MOTOR VEHICLE - GOING STRAIGHT","NORTH STAR RD","6 - ICE"
"20619057","DALLAS","2025-01-09","1531","FIXED OBJECT","No Data","32.9009513","-96.7763254","ONE MOTOR VEHICLE - GOING STRAIGHT","NORTHAVEN RD","5 - SLUSH"
"20619076","COLLIN","2025-01-09","0830","FIXED OBJECT","0289","33.26001202","-96.78428218","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0289","5 - SLUSH"
"20620211","COLLIN","2025-01-09","1049","FIXED OBJECT","No Data","33.02039377","-96.82934304","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","4 - SNOW"
"20622288","DALLAS","2025-01-09","0300","FIXED OBJECT","No Data","32.72043632","-96.88274993","ONE MOTOR VEHICLE - GOING STRAIGHT","W ILLINOIS AVE","1 - DRY"
"20626541","DENTON","2025-01-09","1954","FIXED OBJECT","0035","33.13032587","-97.04000749","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","4 - SNOW"
"20626542","DENTON","2025-01-09","1811","FIXED OBJECT","0035","33.11234462","-97.02793864","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","4 - SNOW"
"20627785","TARRANT","2025-01-09","0159","FIXED OBJECT","0020","32.66930297","-97.21601909","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20628134","DALLAS","2025-01-09","2015","FIXED OBJECT","No Data","32.9502831","-96.58916044","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","5 - SLUSH"
"20628630","COLLIN","2025-01-09","0222","FIXED OBJECT","No Data","33.06111688","-96.82698005","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","1 - DRY"
"20629539","TARRANT","2025-01-09","1010","FIXED OBJECT","0183","32.79453219","-97.35873256","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","6 - ICE"
"20631250","COLLIN","2025-01-09","0853","FIXED OBJECT","0190","33.00392991","-96.70451228","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","6 - ICE"
"20631251","COLLIN","2025-01-09","1644","FIXED OBJECT","0075","33.00042918","-96.70871214","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","4 - SNOW"
"20634060","KAUFMAN","2025-01-09","1525","FIXED OBJECT","0020","32.69580652","-96.3915687","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","5 - SLUSH"
"20649744","TARRANT","2025-01-09","1403","FIXED OBJECT","0360","32.69423593","-97.06243145","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","2 - WET"
"20685283","COLLIN","2025-01-09","1253","FIXED OBJECT","No Data","33.18549962","-96.62261787","ONE MOTOR VEHICLE - GOING STRAIGHT","WILSON CREEK PKWY","5 - SLUSH"
"20685411","COLLIN","2025-01-09","0837","FIXED OBJECT","0075","33.19839091","-96.63887594","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","5 - SLUSH"
"20600853","COLLIN","2025-01-10","0645","FIXED OBJECT","0190","33.00389925","-96.70728271","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","6 - ICE"
"20600854","COLLIN","2025-01-10","0809","FIXED OBJECT","0121","33.10981529","-96.774408","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","4 - SNOW"
"20600856","DALLAS","2025-01-10","0835","FIXED OBJECT","No Data","32.94962474","-96.59401065","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","6 - ICE"
"20600933","DALLAS","2025-01-10","0635","FIXED OBJECT","0190","32.97514214","-96.65692845","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","5 - SLUSH"
"20601037","DALLAS","2025-01-10","0718","FIXED OBJECT","0035","32.92548215","-96.90085012","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20601111","COLLIN","2025-01-10","0750","FIXED OBJECT","No Data","33.05567518","-96.829727","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","4 - SNOW"
"20601171","DALLAS","2025-01-10","1018","FIXED OBJECT","0190","32.97588851","-96.65817119","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","4 - SNOW"
"20601237","DALLAS","2025-01-10","0653","FIXED OBJECT","0030","32.76213909","-96.95987716","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","4 - SNOW"
"20601291","TARRANT","2025-01-10","0602","FIXED OBJECT","No Data","32.95850876","-97.40418666","ONE MOTOR VEHICLE - GOING STRAIGHT","HIGHWAY 287","5 - SLUSH"
"20601580","DALLAS","2025-01-10","0248","FIXED OBJECT","0078","32.97255049","-96.6010832","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0078","5 - SLUSH"
"20601620","TARRANT","2025-01-10","0759","FIXED OBJECT","0183","32.83762058","-97.09262365","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","5 - SLUSH"
"20601625","COLLIN","2025-01-10","1856","FIXED OBJECT","0075","33.30225715","-96.59144752","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20601720","COLLIN","2025-01-10","1907","FIXED OBJECT","0075","33.25741086","-96.60897193","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20601727","TARRANT","2025-01-10","2239","FIXED OBJECT","0820","32.80408035","-97.21213319","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","6 - ICE"
"20601749","COLLIN","2025-01-10","1918","FIXED OBJECT","0380","33.16303815","-96.43394578","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","6 - ICE"
"20601756","DALLAS","2025-01-10","2102","FIXED OBJECT","No Data","32.84404018","-96.95134026","ONE MOTOR VEHICLE - TURNING LEFT","N O CONNOR RD","1 - DRY"
"20601757","DALLAS","2025-01-10","2243","FIXED OBJECT","0635","32.91923109","-96.97518653","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","6 - ICE"
"20601758","DALLAS","2025-01-10","2035","FIXED OBJECT","No Data","32.93164177","-96.94506884","ONE MOTOR VEHICLE - GOING STRAIGHT","E VALLEY RANCH PKWY","6 - ICE"
"20601761","COLLIN","2025-01-10","1406","FIXED OBJECT","0075","33.09133689","-96.68100874","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","4 - SNOW"
"20601762","COLLIN","2025-01-10","1858","FIXED OBJECT","No Data","33.10013958","-96.66142296","ONE MOTOR VEHICLE - GOING STRAIGHT","E MAIN ST","6 - ICE"
"20601774","TARRANT","2025-01-10","0140","FIXED OBJECT","0030","32.73313954","-97.36295616","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","4 - SNOW"
"20601795","TARRANT","2025-01-10","2115","FIXED OBJECT","0820","32.83208066","-97.20764488","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","6 - ICE"
"20601804","COLLIN","2025-01-10","1847","FIXED OBJECT","0380","33.16164554","-96.42352935","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","6 - ICE"
"20601840","KAUFMAN","2025-01-10","1942","FIXED OBJECT","No Data","32.77019113","-96.30500814","ONE MOTOR VEHICLE - GOING STRAIGHT","GRIFFITH AVE","1 - DRY"
"20602002","DENTON","2025-01-10","2350","FIXED OBJECT","0035","33.00117883","-96.96207524","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20602177","TARRANT","2025-01-10","2257","FIXED OBJECT","No Data","32.8673101","-97.06824124","ONE MOTOR VEHICLE - GOING STRAIGHT","E MID CITIES BLVD","6 - ICE"
"20602256","DALLAS","2025-01-10","2015","FIXED OBJECT","No Data","32.98154167","-96.5347175","ONE MOTOR VEHICLE - GOING STRAIGHT","PLEASANT VALLEY RD","6 - ICE"
"20602389","DENTON","2025-01-10","1527","FIXED OBJECT","0407","33.10122193","-97.16951315","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0407","2 - WET"
"20602437","TARRANT","2025-01-10","0223","FIXED OBJECT","No Data","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","MARINE CREEK PKWY","5 - SLUSH"
"20602530","DENTON","2025-01-10","1240","FIXED OBJECT","0377","33.23785576","-97.02963849","ONE MOTOR VEHICLE - GOING STRAIGHT","US0377","5 - SLUSH"
"20602535","TARRANT","2025-01-10","2151","FIXED OBJECT","0820","32.80041994","-97.21222752","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","6 - ICE"
"20602537","TARRANT","2025-01-10","2125","FIXED OBJECT","No Data","32.80801911","-97.13109326","ONE MOTOR VEHICLE - GOING STRAIGHT","TRINITY BLVD","6 - ICE"
"20602576","COLLIN","2025-01-10","1653","FIXED OBJECT","0455","33.33348491","-96.50437015","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0455","5 - SLUSH"
"20602606","DENTON","2025-01-10","0930","FIXED OBJECT","0035","33.07190416","-97.01962553","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20602623","DENTON","2025-01-10","2024","FIXED OBJECT","0114","33.03457803","-97.32298915","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0114","6 - ICE"
"20602624","TARRANT","2025-01-10","2035","FIXED OBJECT","0170","32.97913733","-97.26455129","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0170","6 - ICE"
"20602625","TARRANT","2025-01-10","2330","FIXED OBJECT","No Data","32.88125247","-97.27211929","ONE MOTOR VEHICLE - GOING STRAIGHT","PARK VISTA BLVD","6 - ICE"
"20602665","TARRANT","2025-01-10","2206","FIXED OBJECT","0820","32.8100184","-97.20953063","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0820","6 - ICE"
"20602752","DALLAS","2025-01-10","0230","FIXED OBJECT","No Data","32.77008207","-96.7873193","ONE MOTOR VEHICLE - GOING STRAIGHT","S ERVAY ST","4 - SNOW"
"20602790","DENTON","2025-01-10","1727","FIXED OBJECT","0035","33.16367232","-97.07615045","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","4 - SNOW"
"20602812","DENTON","2025-01-10","1944","FIXED OBJECT","0035","33.1106503","-97.02778593","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20602813","DENTON","2025-01-10","2226","FIXED OBJECT","0035","33.11545671","-97.0297811","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20602895","DALLAS","2025-01-10","1713","FIXED OBJECT","0183","32.83701125","-97.01047085","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","5 - SLUSH"
"20602924","DENTON","2025-01-10","1455","FIXED OBJECT","No Data","33.24236597","-97.12251504","ONE MOTOR VEHICLE - GOING STRAIGHT","STUART RD","5 - SLUSH"
"20603160","DENTON","2025-01-10","2151","FIXED OBJECT","0035","32.99023782","-96.94238503","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20603489","DENTON","2025-01-10","1922","FIXED OBJECT","0035","33.16973498","-97.18247019","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","6 - ICE"
"20603864","DALLAS","2025-01-10","2016","FIXED OBJECT","0352","32.76755445","-96.61974762","ONE MOTOR VEHICLE - TURNING RIGHT","SH0352","6 - ICE"
"20603944","TARRANT","2025-01-10","1504","FIXED OBJECT","0121","32.85180071","-97.1114454","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","5 - SLUSH"
"20603952","DENTON","2025-01-10","0655","FIXED OBJECT","No Data","33.01166421","-96.88028792","ONE MOTOR VEHICLE - GOING STRAIGHT","E ROSEMEADE PKWY","4 - SNOW"
"20604116","DENTON","2025-01-10","1906","FIXED OBJECT","0380","33.23504741","-97.24919157","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","6 - ICE"
"20604122","DENTON","2025-01-10","1727","FIXED OBJECT","No Data","33.01984866","-97.2599251","ONE MOTOR VEHICLE - GOING STRAIGHT","CLEVELAND GIBBS RD","6 - ICE"
"20604146","TARRANT","2025-01-10","2131","FIXED OBJECT","0121","32.83731483","-97.14457925","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","2 - WET"
"20604148","TARRANT","2025-01-10","2142","FIXED OBJECT","0183","32.8376941","-97.11968501","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","2 - WET"
"20604458","COLLIN","2025-01-10","0215","FIXED OBJECT","0121","33.09652748","-96.80716421","ONE MOTOR VEHICLE - TURNING LEFT","SH0121","5 - SLUSH"
"20604615","COLLIN","2025-01-10","1934","FIXED OBJECT","No Data","33.15223765","-96.83965741","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS PKWY","6 - ICE"
"20604618","COLLIN","2025-01-10","1953","FIXED OBJECT","0121","33.11845312","-96.75271761","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20604814","DENTON","2025-01-10","1910","FIXED OBJECT","0156","33.24308263","-97.24516879","ONE MOTOR VEHICLE - GOING STRAIGHT","FM0156","6 - ICE"
"20604941","TARRANT","2025-01-10","2357","FIXED OBJECT","0035","32.81074024","-97.31460095","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","1 - DRY"
"20605115","TARRANT","2025-01-10","1148","FIXED OBJECT","2499","32.98682242","-97.05784104","ONE MOTOR VEHICLE - GOING STRAIGHT","FM2499","2 - WET"
"20605156","DALLAS","2025-01-10","2132","FIXED OBJECT","No Data","32.76535373","-96.99506143","ONE MOTOR VEHICLE - GOING STRAIGHT","N BELT LINE RD","6 - ICE"
"20605194","DENTON","2025-01-10","0948","FIXED OBJECT","0035","33.11322001","-97.02825101","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","5 - SLUSH"
"20605196","ELLIS","2025-01-10","1205","FIXED OBJECT","0287","32.41910356","-96.83700169","ONE MOTOR VEHICLE - GOING STRAIGHT","US0287","2 - WET"
"20605197","DENTON","2025-01-10","1856","FIXED OBJECT","0035","33.18794113","-97.10949492","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20605217","DENTON","2025-01-10","1925","FIXED OBJECT","0035","33.21452339","-97.16865978","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035","98 - OTHER (EXPLAIN IN NARRATIVE)"
"20605275","DALLAS","2025-01-10","1928","FIXED OBJECT","No Data","32.77773912","-96.96006624","ONE MOTOR VEHICLE - GOING STRAIGHT","MACARTHUR BLVD","6 - ICE"
"20605507","DENTON","2025-01-10","0229","FIXED OBJECT","0035","33.22981596","-97.17403332","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035","4 - SNOW"
"20605527","DALLAS","2025-01-10","0124","FIXED OBJECT","0075","32.86630333","-96.77027334","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20605528","DALLAS","2025-01-10","0400","FIXED OBJECT","0075","32.8668515","-96.76982486","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20605654","JOHNSON","2025-01-10","0313","FIXED OBJECT","0035","32.29591231","-97.17958708","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035W","2 - WET"
"20605769","DALLAS","2025-01-10","0430","FIXED OBJECT","0012","32.85825833","-96.87806942","ONE MOTOR VEHICLE - GOING STRAIGHT","SL0012","5 - SLUSH"
"20606075","TARRANT","2025-01-10","2027","FIXED OBJECT","0183","32.80393525","-97.25880416","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0183","2 - WET"
"20606147","COLLIN","2025-01-10","0240","FIXED OBJECT","No Data","33.01934508","-96.74595386","ONE MOTOR VEHICLE - GOING STRAIGHT","W 15TH ST","5 - SLUSH"
"20606192","COLLIN","2025-01-10","0948","FIXED OBJECT","No Data","33.10094419","-96.73925087","ONE MOTOR VEHICLE - GOING STRAIGHT","MCDERMOTT RD","6 - ICE"
"20606223","COLLIN","2025-01-10","0948","FIXED OBJECT","No Data","33.00856421","-96.7492119","ONE MOTOR VEHICLE - GOING STRAIGHT","W PLANO PKWY","5 - SLUSH"
"20606238","COLLIN","2025-01-10","1158","FIXED OBJECT","3537","33.15273681","-96.77485713","ONE MOTOR VEHICLE - GOING STRAIGHT","FM3537","5 - SLUSH"
"20606244","DENTON","2025-01-10","1347","FIXED OBJECT","No Data","33.15189962","-96.90905166","ONE MOTOR VEHICLE - GOING STRAIGHT","ANTHEM DR","5 - SLUSH"
"20606306","COLLIN","2025-01-10","1137","FIXED OBJECT","0380","33.21873047","-96.78150053","ONE MOTOR VEHICLE - GOING STRAIGHT","US0380","5 - SLUSH"
"20606385","DALLAS","2025-01-10","0613","FIXED OBJECT","0067","32.68461226","-96.85045098","ONE MOTOR VEHICLE - GOING STRAIGHT","US0067","2 - WET"
"20606638","DALLAS","2025-01-10","0650","FIXED OBJECT","No Data","32.97572568","-96.82398561","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","2 - WET"
"20606645","COLLIN","2025-01-10","0939","FIXED OBJECT","No Data","33.00872363","-96.78475505","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","2 - WET"
"20606651","DALLAS","2025-01-10","1027","FIXED OBJECT","0190","32.98487543","-96.89531394","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","4 - SNOW"
"20607124","TARRANT","2025-01-10","0250","FIXED OBJECT","0020","32.67522807","-97.1936763","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","5 - SLUSH"
"20607135","TARRANT","2025-01-10","0831","FIXED OBJECT","0360","32.75978951","-97.06347785","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","4 - SNOW"
"20607141","TARRANT","2025-01-10","1145","FIXED OBJECT","0020","32.67686786","-97.06355075","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","2 - WET"
"20607149","TARRANT","2025-01-10","1022","FIXED OBJECT","No Data","32.7219365","-97.07779804","ONE MOTOR VEHICLE - GOING STRAIGHT","MARILYN LN","2 - WET"
"20607162","TARRANT","2025-01-10","1706","FIXED OBJECT","0020","32.67801491","-97.10454529","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0020","1 - DRY"
"20607214","TARRANT","2025-01-10","0533","FIXED OBJECT","0360","32.72549255","-97.06260351","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0360","5 - SLUSH"
"20607234","DALLAS","2025-01-10","2132","FIXED OBJECT","0190","32.97575808","-96.65794632","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","6 - ICE"
"20607528","COLLIN","2025-01-10","1932","FIXED OBJECT","0078","33.02660902","-96.43723416","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0078","6 - ICE"
"20607644","COLLIN","2025-01-10","0819","FIXED OBJECT","0075","33.34425555","-96.58692867","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","5 - SLUSH"
"20607678","DALLAS","2025-01-10","0807","FIXED OBJECT","0075","32.90755186","-96.76881962","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20607876","KAUFMAN","2025-01-10","1652","FIXED OBJECT","0175","32.61424797","-96.41339174","ONE MOTOR VEHICLE - GOING STRAIGHT","US0175","1 - DRY"
"20608230","DALLAS","2025-01-10","2131","FIXED OBJECT","0075","32.93936446","-96.74655649","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","2 - WET"
"20608233","DALLAS","2025-01-10","1930","FIXED OBJECT","No Data","32.98033244","-96.68251259","ONE MOTOR VEHICLE - GOING STRAIGHT","N JUPITER RD","6 - ICE"
"20608598","COLLIN","2025-01-10","0757","FIXED OBJECT","No Data","33.0021705","-96.7761997","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","5 - SLUSH"
"20608610","DALLAS","2025-01-10","0921","FIXED OBJECT","No Data","32.94968681","-96.59120956","ONE MOTOR VEHICLE - GOING STRAIGHT","PRESIDENT GEORGE BUSH TPKE","5 - SLUSH"
"20608708","DALLAS","2025-01-10","0745","FIXED OBJECT","0030","32.76469265","-96.93480151","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0030","2 - WET"
"20609410","COLLIN","2025-01-10","2248","FIXED OBJECT","3286","33.08987524","-96.54607524","ONE MOTOR VEHICLE - GOING STRAIGHT","FM3286","6 - ICE"
"20609449","KAUFMAN","2025-01-10","0113","FIXED OBJECT","0080","32.77686968","-96.51545455","ONE MOTOR VEHICLE - GOING STRAIGHT","US0080","2 - WET"
"20609863","COLLIN","2025-01-10","1850","FIXED OBJECT","No Data","33.0564782","-96.79772855","ONE MOTOR VEHICLE - GOING STRAIGHT","W SPRING CREEK PKWY","6 - ICE"
"20610056","DALLAS","2025-01-10","0441","FIXED OBJECT","0635","32.92428702","-96.76384523","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0635","4 - SNOW"
"20610065","DALLAS","2025-01-10","1905","FIXED OBJECT","0075","32.93285442","-96.75474512","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","6 - ICE"
"20610164","TARRANT","2025-01-10","1330","FIXED OBJECT","No Data","32.73810578","-97.41235942","ONE MOTOR VEHICLE - GOING STRAIGHT","MERRYMOUNT RD","2 - WET"
"20610256","DALLAS","2025-01-10","0834","FIXED OBJECT","No Data","32.97405334","-96.67032552","ONE MOTOR VEHICLE - GOING STRAIGHT","W CAMPBELL RD","5 - SLUSH"
"20610349","DALLAS","2025-01-10","1340","FIXED OBJECT","No Data","32.93032422","-96.6588524","ONE MOTOR VEHICLE - GOING STRAIGHT","W BUCKINGHAM RD","2 - WET"
"20610357","DALLAS","2025-01-10","2022","FIXED OBJECT","0078","32.95758558","-96.61629858","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0078","6 - ICE"
"20610673","DENTON","2025-01-10","2040","FIXED OBJECT","0035","33.18094635","-97.10065879","ONE MOTOR VEHICLE - GOING STRAIGHT","IH0035E","6 - ICE"
"20611039","COLLIN","2025-01-10","2352","FIXED OBJECT","No Data","33.28329845","-96.62001608","ONE MOTOR VEHICLE - GOING STRAIGHT","CR0206","6 - ICE"
"20611304","TARRANT","2025-01-10","0351","FIXED OBJECT","0121","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","5 - SLUSH"
"20611729","COLLIN","2025-01-10","1250","FIXED OBJECT","0121","33.15223434","-96.65982047","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","2 - WET"
"20611851","COLLIN","2025-01-10","1159","FIXED OBJECT","0190","33.00389277","-96.73069107","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0190","4 - SNOW"
"20611852","COLLIN","2025-01-10","1408","FIXED OBJECT","0075","33.00377581","-96.70824263","ONE MOTOR VEHICLE - GOING STRAIGHT","US0075","4 - SNOW"
"20612136","COLLIN","2025-01-10","2041","FIXED OBJECT","0121","33.09553475","-96.80942218","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0121","6 - ICE"
"20612309","COLLIN","2025-01-10","2038","FIXED OBJECT","No Data","33.11584778","-96.82323723","ONE MOTOR VEHICLE - GOING STRAIGHT","DALLAS NORTH TLWY","6 - ICE"
"20612468","COLLIN","2025-01-10","1927","FIXED OBJECT","0078","No Data","No Data","ONE MOTOR VEHICLE - GOING STRAIGHT","SH0078","6 - ICE"
